Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
3902,Jet Airways,Mumbai,Hyderabad,0,5678,24,6,19,35,1,30
10510,GoAir,Banglore,New Delhi,0,6113,15,3,11,40,2,55
10539,Air India,Kolkata,Banglore,2,11432,5,9,16,50,12,45
5327,SpiceJet,Mumbai,Hyderabad,0,1965,4,3,5,45,1,30
10211,Jet Airways,Kolkata,Banglore,1,8355,5,9,10,20,7,15
5617,IndiGo,Delhi,Cochin,1,5054,24,6,20,25,5,5
2432,Jet Airways,Banglore,Delhi,0,7229,24,5,8,20,3,0
3598,Air India,Kolkata,Banglore,2,13227,5,1,9,50,23,5
4758,Vistara,Kolkata,Banglore,1,8610,5,6,7,10,13,10
4560,IndiGo,Kolkata,Banglore,0,6565,3,1,14,20,2,35
2212,IndiGo,Banglore,New Delhi,1,7917,3,1,16,15,4,20
5119,Air India,Mumbai,Hyderabad,0,2050,24,3,15,0,1,25
2623,Air India,Mumbai,Hyderabad,3,18293,3,12,9,40,29,35
6258,Air India,Mumbai,Hyderabad,0,3100,18,3,6,20,1,20
1525,Jet Airways,Kolkata,Banglore,1,8529,6,12,18,55,15,10
4831,Air India,Kolkata,Banglore,1,10413,6,9,7,0,13,25
4374,IndiGo,Delhi,Cochin,1,7514,6,3,7,35,8,35
3407,SpiceJet,Kolkata,Banglore,0,3841,27,6,17,10,2,30
6151,Jet Airways,Kolkata,Banglore,1,12121,5,6,17,0,6,35
6753,Air Asia,Kolkata,Banglore,0,4508,6,6,19,55,2,30
7334,Jet Airways,Mumbai,Hyderabad,0,5678,24,5,19,35,1,30
6406,IndiGo,Banglore,New Delhi,1,5607,15,3,16,15,4,20
2656,Multiple carriers,Delhi,Cochin,1,7198,6,9,13,0,12,30
7896,Air India,Delhi,Cochin,1,7480,6,12,9,45,23,40
5718,Jet Airways,Delhi,Cochin,1,12373,18,5,21,50,14,45
8709,Air India,Banglore,New Delhi,2,12599,3,3,8,50,26,20
6012,Jet Airways,Kolkata,Banglore,1,8586,5,12,21,10,12,55
9920,IndiGo,Delhi,Cochin,1,5684,27,6,17,10,8,20
9358,Jet Airways,Kolkata,Banglore,1,10844,6,9,6,30,11,45
2452,Multiple carriers,Delhi,Cochin,1,16108,15,6,10,0,9,15
8795,Multiple carriers,Delhi,Cochin,1,9254,27,5,11,30,7,45
7529,GoAir,Delhi,Cochin,1,4106,4,9,7,25,5,55
7752,Multiple carriers,Delhi,Cochin,3,15629,6,9,11,35,9,25
9954,Jet Airways,Delhi,Cochin,1,10262,15,6,22,50,13,45
6157,Jet Airways,Delhi,Cochin,2,11093,21,3,10,45,17,40
4583,Multiple carriers,Delhi,Cochin,1,10678,6,6,4,55,14,5
5672,Multiple carriers,Delhi,Cochin,1,12192,27,6,10,0,9,0
3589,Air India,Mumbai,Hyderabad,0,3100,18,6,13,55,1,30
6640,Multiple carriers,Delhi,Cochin,2,19360,18,5,17,50,7,40
8231,Multiple carriers,Delhi,Cochin,1,11265,3,3,9,45,6,25
10272,Vistara,Chennai,Kolkata,0,3687,6,3,7,5,2,15
5615,IndiGo,Delhi,Cochin,1,5636,15,5,7,15,5,15
5528,Jet Airways,Delhi,Cochin,1,12347,21,3,19,45,23,5
517,Multiple carriers,Delhi,Cochin,1,9627,15,5,8,30,10,30
6801,Jet Airways,Delhi,Cochin,1,10262,6,9,21,50,21,10
6255,Jet Airways,Banglore,New Delhi,0,8016,24,3,19,55,2,40
7646,Jet Airways,Banglore,Delhi,0,5198,18,5,11,10,2,55
9681,Air India,Kolkata,Banglore,2,15170,24,5,9,50,23,5
8590,Jet Airways,Kolkata,Banglore,1,13784,4,1,21,10,12,55
1422,Jet Airways,Banglore,Delhi,0,4544,4,9,15,50,2,55
4731,IndiGo,Chennai,Kolkata,0,3540,6,12,5,15,2,25
4517,Jet Airways,Kolkata,Banglore,1,10844,18,5,20,0,13,20
2787,Jet Airways,Kolkata,Banglore,1,7757,6,6,18,55,9,45
6001,Jet Airways,Delhi,Cochin,2,19644,27,5,11,40,7,20
4924,IndiGo,Banglore,Delhi,0,4823,4,3,16,55,3,0
9437,Jet Airways,Kolkata,Banglore,1,10844,21,5,20,0,20,20
127,Jet Airways,Kolkata,Banglore,1,14388,5,6,20,0,16,0
3517,SpiceJet,Kolkata,Banglore,0,3841,15,4,17,10,2,30
8643,IndiGo,Chennai,Kolkata,0,7295,3,3,13,20,2,15
4370,IndiGo,Banglore,Delhi,0,3943,6,12,13,0,2,50
2456,Jet Airways,Kolkata,Banglore,1,10539,6,6,20,25,14,30
3816,Jet Airways,Kolkata,Banglore,1,9663,5,1,20,0,13,20
7659,Air India,Kolkata,Banglore,2,15894,6,6,14,30,8,45
6564,Jet Airways,Delhi,Cochin,1,14714,6,12,11,30,7,30
8349,Jet Airways,Delhi,Cochin,0,9564,6,6,11,0,3,15
8887,IndiGo,Chennai,Kolkata,0,4332,18,3,19,35,2,20
10429,IndiGo,Kolkata,Banglore,0,4804,18,6,17,15,2,35
1480,Jet Airways,Delhi,Cochin,1,12898,27,5,22,50,20,10
6437,Jet Airways,Kolkata,Banglore,1,9663,5,1,6,30,26,50
4889,Vistara,Kolkata,Banglore,1,8610,5,12,20,20,24,0
7702,Air India,Kolkata,Banglore,2,10991,6,6,5,50,14,35
3604,Air India,Banglore,Delhi,0,5228,18,4,6,10,2,45
4005,Jet Airways,Kolkata,Banglore,1,9663,5,12,18,55,9,45
49,Jet Airways,Delhi,Cochin,2,11150,27,6,23,5,19,55
5521,IndiGo,Banglore,New Delhi,0,8855,15,3,22,20,2,50
10568,SpiceJet,Kolkata,Banglore,0,3841,27,4,22,20,2,20
889,IndiGo,Kolkata,Banglore,1,4205,6,9,19,20,4,25
6357,IndiGo,Delhi,Cochin,1,9861,21,3,7,30,5,50
6136,Jet Airways,Delhi,Cochin,1,12373,5,9,13,0,6,0
2639,IndiGo,Banglore,Delhi,0,4990,6,6,18,55,2,55
516,Vistara,Chennai,Kolkata,0,3687,27,5,7,5,2,15
3206,IndiGo,Delhi,Cochin,1,6493,6,9,17,5,5,10
2981,SpiceJet,Banglore,Delhi,0,3311,6,6,21,10,2,55
1431,IndiGo,Delhi,Cochin,1,5458,6,6,7,35,4,35
139,Jet Airways,Delhi,Cochin,1,17024,3,3,8,0,10,50
1937,Jet Airways,Kolkata,Banglore,1,11467,5,1,9,35,28,50
2395,Multiple carriers,Delhi,Cochin,1,13587,6,3,10,0,11,0
3235,Jet Airways,Kolkata,Banglore,1,14781,5,6,16,30,6,5
5205,Jet Airways,Delhi,Cochin,1,10262,6,1,20,55,7,30
112,Vistara,Kolkata,Banglore,1,9397,5,12,20,20,12,45
4623,IndiGo,Mumbai,Hyderabad,0,4049,21,6,19,5,1,30
4661,Multiple carriers,Delhi,Cochin,1,13587,27,5,13,0,8,0
9377,Multiple carriers,Delhi,Cochin,1,7408,27,6,9,0,12,0
3290,Air India,Delhi,Cochin,2,10021,4,9,5,55,25,45
4757,Jet Airways,Delhi,Cochin,1,14714,6,1,17,30,10,55
10320,Multiple carriers,Delhi,Cochin,1,9424,5,9,17,0,8,30
3747,Multiple carriers,Delhi,Cochin,1,7215,21,3,10,20,10,40
4610,GoAir,Banglore,Delhi,0,3898,6,3,11,40,2,50
7591,Jet Airways,Banglore,New Delhi,1,17261,3,6,14,5,18,55
3317,Multiple carriers,Delhi,Cochin,3,21829,3,3,11,35,9,25
7004,IndiGo,Banglore,New Delhi,0,8033,24,3,13,0,2,50
7347,SpiceJet,Kolkata,Banglore,0,3847,27,3,9,0,2,30
4124,Multiple carriers,Delhi,Cochin,1,6673,27,3,9,0,6,30
4469,SpiceJet,Kolkata,Banglore,0,3841,24,5,6,55,2,35
10367,Jet Airways,Mumbai,Hyderabad,0,5678,27,6,19,35,1,30
9137,Jet Airways,Banglore,New Delhi,1,11087,3,12,22,55,11,50
8218,IndiGo,Delhi,Cochin,1,6093,4,9,6,40,14,20
3261,IndiGo,Banglore,Delhi,0,4823,21,6,7,10,2,55
8726,Air India,Delhi,Cochin,1,7480,15,6,6,5,27,20
451,Air India,Delhi,Cochin,2,13013,6,1,10,55,8,20
3781,IndiGo,Banglore,Delhi,0,3943,5,12,1,30,2,45
9539,Air India,Delhi,Cochin,2,11806,21,5,5,0,26,40
5059,Air India,Delhi,Cochin,2,13486,15,5,12,55,30,20
3712,IndiGo,Banglore,New Delhi,1,7280,3,9,19,30,5,10
2789,IndiGo,Kolkata,Banglore,0,4804,21,4,9,35,2,45
658,Multiple carriers,Delhi,Cochin,1,14533,15,5,8,0,11,15
5687,Vistara,Chennai,Kolkata,0,3687,5,3,7,5,2,15
1867,Multiple carriers,Delhi,Cochin,1,15078,5,9,11,30,14,0
4686,Jet Airways,Delhi,Cochin,2,16274,5,9,5,30,7,5
1001,SpiceJet,Chennai,Kolkata,0,3597,15,5,9,45,2,15
389,Jet Airways,Delhi,Cochin,1,16079,27,5,18,15,24,45
3448,Air India,Banglore,New Delhi,2,11602,3,12,7,30,27,35
1483,SpiceJet,Chennai,Kolkata,0,3597,21,5,8,20,2,15
2257,Jet Airways,Delhi,Cochin,1,14053,3,9,20,50,22,0
2403,Air India,Kolkata,Banglore,1,6117,5,6,19,0,9,40
9744,Jet Airways,Delhi,Cochin,1,10262,24,6,2,15,16,45
994,Vistara,Kolkata,Banglore,1,9135,5,12,17,0,25,50
5070,Multiple carriers,Delhi,Cochin,1,13727,15,5,17,30,8,0
3975,Air India,Delhi,Cochin,2,12121,15,6,13,20,18,20
3005,Jet Airways,Banglore,Delhi,0,7229,15,4,6,0,2,45
3427,Jet Airways,Kolkata,Banglore,1,9663,5,6,6,30,26,50
8440,Jet Airways,Delhi,Cochin,0,7202,5,12,11,0,3,15
9907,Air India,Banglore,New Delhi,1,11654,3,3,9,30,6,50
7750,Air India,Kolkata,Banglore,2,13885,24,3,16,45,30,30
4836,Jet Airways,Kolkata,Banglore,1,9314,15,5,17,0,21,25
1298,IndiGo,Delhi,Cochin,1,6069,18,5,20,25,5,5
1836,IndiGo,Chennai,Kolkata,0,7295,3,3,19,35,2,20
2902,Air India,Delhi,Cochin,2,11753,24,6,10,55,8,20
4230,IndiGo,Banglore,Delhi,0,4823,5,3,18,55,2,55
2557,Jet Airways,Banglore,Delhi,0,4544,4,1,17,45,3,0
9736,Jet Airways,Delhi,Cochin,1,10262,6,12,20,55,22,5
1920,IndiGo,Banglore,Delhi,0,3943,4,3,21,15,3,0
42,Jet Airways,Delhi,Cochin,1,12373,18,5,20,55,22,5
10121,Air India,Banglore,New Delhi,2,10835,18,3,8,50,31,40
368,Air Asia,Kolkata,Banglore,1,5162,4,9,6,50,3,40
6125,Air India,Chennai,Kolkata,0,4667,21,5,11,40,2,15
1156,IndiGo,Banglore,Delhi,0,4591,5,3,23,30,2,50
1574,Air Asia,Kolkata,Banglore,1,6857,6,6,19,55,3,35
7089,SpiceJet,Chennai,Kolkata,0,3543,6,3,17,45,2,20
6582,Jet Airways,Mumbai,Hyderabad,0,4050,6,1,2,55,1,25
7255,IndiGo,Mumbai,Hyderabad,0,3175,15,3,16,55,1,30
8359,Multiple carriers,Delhi,Cochin,1,7575,5,9,11,25,7,50
4217,IndiGo,Banglore,Delhi,0,3943,15,4,21,15,3,0
4347,Jet Airways,Banglore,New Delhi,1,11297,3,12,5,50,6,30
2247,SpiceJet,Delhi,Cochin,1,5409,6,6,17,55,4,55
7479,Multiple carriers,Delhi,Cochin,1,6145,27,3,7,10,15,10
174,Jet Airways,Kolkata,Banglore,1,9663,5,6,21,10,12,10
1916,SpiceJet,Banglore,Delhi,0,4319,4,6,9,30,2,50
1104,Multiple carriers,Delhi,Cochin,1,11200,6,1,7,30,11,30
8664,Jet Airways,Banglore,New Delhi,1,14815,3,6,8,0,23,40
3449,IndiGo,Mumbai,Hyderabad,0,4049,5,6,6,25,1,30
1545,Vistara,Kolkata,Banglore,1,8610,5,6,7,10,11,40
2309,Jet Airways,Banglore,New Delhi,1,9134,15,3,7,0,9,10
9914,Air India,Delhi,Cochin,2,12488,6,12,7,10,24,30
1369,Multiple carriers,Delhi,Cochin,2,6128,27,3,13,5,8,15
7772,Jet Airways,Delhi,Cochin,2,10368,24,6,9,40,18,45
8155,Jet Airways,Delhi,Cochin,2,11507,27,6,5,30,13,30
5334,Air India,Kolkata,Banglore,1,6528,5,6,14,35,24,45
7590,IndiGo,Delhi,Cochin,1,6162,24,4,4,55,16,5
10546,Jet Airways,Kolkata,Banglore,1,8586,5,9,16,30,25,45
680,Jet Airways,Delhi,Cochin,1,15554,18,5,7,5,11,55
9932,Vistara,Delhi,Cochin,0,6216,15,6,14,40,3,10
8425,Multiple carriers,Delhi,Cochin,1,13727,5,9,11,30,9,30
3713,Air India,Mumbai,Hyderabad,0,3625,27,5,13,55,1,30
9617,IndiGo,Banglore,Delhi,0,3943,6,6,4,0,2,50
1668,Jet Airways,Banglore,New Delhi,1,11087,3,12,18,55,17,30
508,Vistara,Kolkata,Banglore,1,9345,21,5,20,20,22,30
166,Air India,Mumbai,Hyderabad,0,6092,3,3,13,55,1,30
5581,Air India,Banglore,Delhi,0,5176,4,3,13,20,2,50
8818,IndiGo,Kolkata,Banglore,1,5386,15,5,17,35,4,40
1008,Jet Airways,Delhi,Cochin,1,10262,6,3,17,30,19,5
9500,Vistara,Kolkata,Banglore,1,8452,15,5,17,0,17,45
1927,Jet Airways,Delhi,Cochin,1,17024,3,6,9,0,9,50
3538,Vistara,Kolkata,Banglore,1,8610,5,1,7,10,13,10
10283,Jet Airways,Delhi,Cochin,1,14053,3,9,18,15,10,10
10405,SpiceJet,Chennai,Kolkata,0,3543,5,1,9,45,2,15
9418,Jet Airways,Banglore,New Delhi,1,11087,3,9,7,0,26,30
5063,IndiGo,Delhi,Cochin,2,9413,3,3,7,35,13,45
2558,Multiple carriers,Delhi,Cochin,1,8099,21,5,9,15,10,0
1109,Multiple carriers,Delhi,Cochin,2,18275,24,6,17,50,7,40
3928,Vistara,Banglore,Delhi,0,4878,6,1,17,0,2,35
8356,Air India,Delhi,Cochin,2,12646,3,6,19,45,23,30
1763,SpiceJet,Kolkata,Banglore,0,3841,21,6,17,10,2,30
5389,SpiceJet,Banglore,Delhi,0,3573,5,6,21,10,2,55
6043,IndiGo,Banglore,Delhi,0,4423,15,6,6,5,2,45
7762,Air India,Kolkata,Banglore,2,11542,6,12,16,50,20,55
2948,Jet Airways,Kolkata,Banglore,1,9358,5,12,10,20,7,15
8634,Jet Airways,Mumbai,Hyderabad,0,8040,18,6,10,20,1,30
5839,Air India,Kolkata,Banglore,2,13484,21,5,16,50,20,55
152,GoAir,Banglore,Delhi,0,3898,27,6,11,40,2,50
5304,SpiceJet,Delhi,Cochin,1,9748,3,6,15,55,6,0
5764,IndiGo,Delhi,Cochin,1,6093,6,6,7,30,13,30
3960,Jet Airways,Kolkata,Banglore,1,10844,5,12,6,30,9,50
9740,Vistara,Kolkata,Banglore,1,8610,5,1,20,20,24,0
2574,Jet Airways,Kolkata,Banglore,1,11841,6,9,21,10,12,10
2799,IndiGo,Delhi,Cochin,1,6442,27,5,8,35,7,35
6789,Multiple carriers,Delhi,Cochin,1,12327,27,3,18,15,7,20
3595,Air India,Delhi,Cochin,1,8372,18,5,9,45,23,40
3772,Jet Airways,Banglore,Delhi,0,4030,15,5,11,10,2,55
7400,Jet Airways,Delhi,Cochin,2,13344,6,6,5,30,7,5
520,IndiGo,Delhi,Cochin,2,8899,3,3,4,55,16,25
8618,Jet Airways,Kolkata,Banglore,1,13731,6,9,16,30,12,10
9538,Jet Airways,Kolkata,Banglore,1,13584,5,9,14,5,28,10
4602,Multiple carriers,Delhi,Cochin,1,11789,6,6,11,40,7,20
6270,Air India,Delhi,Cochin,0,4729,4,6,5,10,2,50
7549,IndiGo,Banglore,New Delhi,0,6144,15,3,10,10,2,50
1834,Jet Airways,Delhi,Cochin,1,14924,6,12,8,0,11,0
4143,Air Asia,Banglore,Delhi,0,4282,21,6,4,55,2,50
6844,Jet Airways,Banglore,New Delhi,1,20800,3,1,14,5,20,20
9304,IndiGo,Delhi,Cochin,1,6838,15,6,9,15,11,45
8157,Jet Airways,Delhi,Cochin,2,13292,15,6,9,35,27,0
9371,Air India,Banglore,Delhi,0,5228,21,6,21,5,2,50
309,SpiceJet,Kolkata,Banglore,0,4174,24,4,17,10,2,30
4368,Vistara,Banglore,Delhi,0,5613,5,3,17,0,2,35
7209,Jet Airways,Kolkata,Banglore,1,8586,5,1,16,30,17,35
8352,Air India,Delhi,Cochin,1,10671,15,5,13,30,18,45
3645,Jet Airways,Delhi,Cochin,1,10262,6,1,19,45,16,50
3668,Air India,Delhi,Cochin,2,10441,6,9,22,0,21,15
3864,Air India,Delhi,Cochin,0,6934,21,4,14,10,3,0
6097,Air India,Banglore,New Delhi,1,6781,3,3,8,15,13,10
3493,IndiGo,Kolkata,Banglore,1,5069,5,6,8,10,4,50
4657,Vistara,Banglore,Delhi,0,4668,24,6,7,0,2,40
205,Jet Airways,Banglore,Delhi,0,7229,18,4,15,15,2,55
10503,Air India,Banglore,New Delhi,0,3758,24,3,6,10,2,45
1140,Jet Airways,Kolkata,Banglore,1,13941,21,5,6,30,27,35
10005,Multiple carriers,Delhi,Cochin,1,9149,27,5,8,30,10,45
2775,SpiceJet,Banglore,Delhi,0,4319,6,12,9,30,2,50
3659,Air India,Kolkata,Banglore,1,5006,4,9,14,35,24,0
305,Jet Airways,Delhi,Cochin,1,12242,27,3,13,0,15,25
1861,Air Asia,Delhi,Cochin,1,6451,27,4,16,45,14,25
7182,GoAir,Delhi,Cochin,1,5281,15,6,7,0,5,55
9666,Jet Airways,Kolkata,Banglore,1,5608,6,12,10,20,7,15
2003,Jet Airways,Kolkata,Banglore,1,13941,18,5,20,0,12,15
3279,IndiGo,Kolkata,Banglore,0,4804,18,6,15,15,2,30
2824,Jet Airways,Mumbai,Hyderabad,0,2071,18,3,19,35,1,30
4578,Jet Airways,Mumbai,Hyderabad,1,19595,3,6,17,0,23,50
5715,Air India,Kolkata,Banglore,1,10203,5,1,10,0,10,25
8461,Jet Airways,Banglore,New Delhi,1,16736,3,6,5,45,15,35
3146,IndiGo,Kolkata,Banglore,1,4226,24,4,19,35,3,40
5009,Air India,Kolkata,Banglore,1,10203,5,6,20,30,12,25
4115,Multiple carriers,Delhi,Cochin,1,6673,27,3,18,0,7,35
2002,Vistara,Banglore,New Delhi,0,4353,24,3,21,10,2,55
9287,Air India,Delhi,Cochin,1,5683,4,9,20,30,11,45
9452,Air India,Kolkata,Banglore,2,15957,18,5,9,50,13,25
7370,IndiGo,Kolkata,Banglore,0,4804,27,6,21,25,2,40
383,Vistara,Kolkata,Banglore,1,8452,5,1,7,10,15,30
5719,Jet Airways,Banglore,New Delhi,1,36235,3,1,14,5,7,15
4367,Jet Airways,Kolkata,Banglore,1,10703,5,6,17,0,6,35
3429,IndiGo,Delhi,Cochin,1,6069,27,6,16,0,5,0
3194,Multiple carriers,Delhi,Cochin,1,9794,15,5,6,0,13,0
6146,Air India,Delhi,Cochin,2,10441,24,5,22,0,21,15
10678,Air Asia,Kolkata,Banglore,0,4107,4,9,19,55,2,30
8191,IndiGo,Delhi,Cochin,1,6496,18,5,15,10,4,50
2753,Jet Airways,Kolkata,Banglore,1,13044,6,12,16,30,23,50
7059,Jet Airways,Kolkata,Banglore,1,8066,5,12,20,25,27,10
7002,Jet Airways,Delhi,Cochin,1,10262,6,3,11,30,7,30
9242,Jet Airways,Kolkata,Banglore,1,10844,6,9,21,10,26,25
8822,Jet Airways,Banglore,New Delhi,0,7229,24,3,2,0,2,45
6723,Jet Airways,Delhi,Cochin,1,12373,18,5,9,0,27,35
3885,SpiceJet,Chennai,Kolkata,0,3597,24,5,8,20,2,15
9265,Air India,Kolkata,Banglore,1,6528,21,5,14,35,24,0
4843,IndiGo,Kolkata,Banglore,0,4462,15,3,20,25,2,40
4336,Air India,Banglore,Delhi,0,6121,5,3,21,5,2,50
253,Multiple carriers,Delhi,Cochin,1,6601,27,3,9,45,12,35
8739,SpiceJet,Chennai,Kolkata,0,3543,27,5,17,45,2,20
10233,Multiple carriers,Delhi,Cochin,1,13542,21,3,15,0,10,35
8111,Jet Airways,Delhi,Cochin,1,12373,5,9,2,15,10,20
278,Air India,Delhi,Cochin,1,8991,3,9,20,30,11,45
3292,IndiGo,Chennai,Kolkata,0,4332,24,5,11,35,2,25
2500,Air India,Kolkata,Banglore,2,12224,6,12,20,30,17,15
289,Air India,Banglore,New Delhi,2,12778,3,12,17,25,22,55
6777,Air India,Banglore,New Delhi,1,9166,15,3,13,50,8,20
3110,IndiGo,Kolkata,Banglore,1,3480,4,6,19,20,4,25
4129,GoAir,Kolkata,Banglore,1,6354,6,9,23,30,8,15
2606,Air India,Delhi,Cochin,2,10861,21,5,20,0,23,15
7136,Jet Airways,Delhi,Cochin,2,13014,6,1,19,30,8,55
6202,Multiple carriers,Delhi,Cochin,1,7005,15,6,6,0,15,0
5163,IndiGo,Delhi,Cochin,1,6628,6,1,17,10,8,20
6429,Jet Airways,Kolkata,Banglore,1,10703,5,1,9,35,8,25
7445,Air India,Kolkata,Banglore,2,15292,24,3,13,55,33,20
8909,Jet Airways,Kolkata,Banglore,1,14151,5,9,9,35,12,30
10371,Air India,Delhi,Cochin,1,7480,18,5,6,5,27,20
8926,SpiceJet,Delhi,Cochin,1,7317,6,1,15,45,6,20
9544,Jet Airways,Delhi,Cochin,1,12898,21,5,13,0,15,25
6814,Air India,Delhi,Cochin,2,8918,5,9,12,0,7,15
4122,Air India,Kolkata,Banglore,2,14960,6,6,16,45,16,10
270,Jet Airways,Kolkata,Banglore,1,14781,5,1,21,10,12,55
6101,Jet Airways,Banglore,Delhi,0,4544,24,4,11,10,2,55
4634,IndiGo,Banglore,Delhi,0,4823,4,1,7,10,2,55
3621,Jet Airways,Delhi,Cochin,1,12373,18,5,19,15,23,45
3609,Vistara,Kolkata,Banglore,1,8452,6,6,20,20,12,45
3004,IndiGo,Mumbai,Hyderabad,0,2227,21,5,20,5,1,35
7492,Jet Airways,Delhi,Cochin,1,12373,5,9,20,55,22,5
9334,Jet Airways,Delhi,Cochin,1,10262,27,6,10,0,9,0
4265,Jet Airways,Kolkata,Banglore,1,14781,5,12,16,30,7,5
3257,Jet Airways,Banglore,New Delhi,1,26890,3,1,5,45,9,30
1397,Air India,Delhi,Cochin,1,8907,15,6,6,10,16,50
4030,Jet Airways,Delhi,Cochin,2,14300,6,12,18,20,24,40
4376,Jet Airways,Kolkata,Banglore,1,9663,5,12,18,55,17,5
7460,IndiGo,Banglore,New Delhi,0,5694,24,3,13,0,2,50
8173,IndiGo,Chennai,Kolkata,0,3850,24,5,7,55,2,20
8288,IndiGo,Chennai,Kolkata,0,5277,15,6,22,5,2,20
83,IndiGo,Delhi,Cochin,1,5894,27,6,11,25,9,35
875,Multiple carriers,Delhi,Cochin,1,17057,3,3,13,55,11,40
10250,Jet Airways,Delhi,Cochin,1,10577,6,9,19,45,8,40
8413,IndiGo,Mumbai,Hyderabad,0,4392,5,1,6,25,1,30
4621,Jet Airways,Delhi,Cochin,1,12898,21,5,2,15,26,10
4562,SpiceJet,Kolkata,Banglore,0,3841,18,4,22,20,2,20
4714,Multiple carriers,Delhi,Cochin,1,14067,21,5,9,0,12,0
6850,Multiple carriers,Delhi,Cochin,2,7731,3,6,7,10,14,10
8244,Jet Airways,Delhi,Cochin,1,10577,6,3,7,5,11,55
2053,IndiGo,Delhi,Cochin,1,8285,21,3,8,25,12,35
8866,IndiGo,Kolkata,Banglore,1,4226,6,6,6,20,4,0
10347,Jet Airways,Delhi,Cochin,1,10577,6,9,19,15,23,45
7696,Air India,Kolkata,Banglore,2,15107,5,9,14,30,22,0
2468,Multiple carriers,Delhi,Cochin,1,13542,21,3,18,15,7,20
4008,Jet Airways,Delhi,Cochin,2,13376,6,1,14,35,22,0
2346,Jet Airways,Delhi,Cochin,2,13029,5,9,9,40,26,55
9726,Multiple carriers,Delhi,Cochin,1,10877,6,6,11,25,7,35
6338,Jet Airways,Delhi,Cochin,1,10262,15,6,9,0,19,25
7842,Vistara,Kolkata,Banglore,1,9187,5,9,7,10,25,55
5116,Air India,Delhi,Cochin,1,6587,27,4,5,15,25,35
10562,Vistara,Kolkata,Banglore,1,8452,5,1,7,10,25,55
4813,Jet Airways,Kolkata,Banglore,1,12692,6,12,17,0,25,0
9988,Multiple carriers,Delhi,Cochin,1,9627,27,5,8,30,10,30
9595,SpiceJet,Mumbai,Hyderabad,0,2227,5,3,22,45,1,30
7239,Air India,Mumbai,Hyderabad,0,2575,24,3,19,30,1,15
7397,Jet Airways,Kolkata,Banglore,1,8066,4,1,9,35,11,30
9972,SpiceJet,Banglore,Delhi,0,3573,15,5,21,10,2,55
2419,GoAir,Banglore,Delhi,0,3398,15,5,11,40,2,50
5604,IndiGo,Delhi,Cochin,1,6442,3,9,6,40,9,30
1221,Air India,Kolkata,Banglore,0,6245,6,9,14,15,2,30
9254,Jet Airways,Mumbai,Hyderabad,0,5678,4,1,19,35,1,30
6112,Air India,Delhi,Cochin,1,9064,3,9,17,45,5,15
8236,Air India,Kolkata,Banglore,1,8366,18,5,9,25,22,30
1069,Air India,Delhi,Cochin,2,10441,6,1,22,0,21,15
3837,Jet Airways,Kolkata,Banglore,1,14571,24,5,16,30,12,10
4471,Air India,Mumbai,Hyderabad,0,2050,18,3,21,5,1,20
7641,Jet Airways,Kolkata,Banglore,1,9899,6,12,16,30,6,5
7531,Jet Airways,Delhi,Cochin,1,5177,4,6,2,15,10,20
5607,Air India,Kolkata,Banglore,2,14083,24,5,10,0,15,20
6088,IndiGo,Delhi,Cochin,1,14871,3,3,11,30,9,30
9408,Jet Airways,Delhi,Cochin,2,13376,24,6,14,35,13,50
5978,Jet Airways,Kolkata,Banglore,1,13067,21,5,9,35,12,30
2178,IndiGo,Kolkata,Banglore,1,4226,4,3,6,15,4,15
3042,Jet Airways,Banglore,New Delhi,0,7229,21,3,19,55,2,40
9290,Jet Airways,Mumbai,Hyderabad,0,4050,27,5,2,55,1,25
1110,Multiple carriers,Delhi,Cochin,1,8475,27,5,6,0,15,0
7414,IndiGo,Kolkata,Banglore,0,4804,5,6,15,15,2,30
693,IndiGo,Banglore,New Delhi,1,7774,3,3,5,25,4,45
2018,Jet Airways,Delhi,Cochin,1,10262,27,6,2,15,16,45
5028,IndiGo,Chennai,Kolkata,0,3858,6,12,11,35,2,25
7353,IndiGo,Kolkata,Banglore,1,4226,15,5,19,35,3,40
9010,Air Asia,Banglore,Delhi,0,4483,18,5,23,55,2,50
4430,Air India,Kolkata,Banglore,1,8450,5,12,9,50,11,15
2791,Jet Airways,Delhi,Cochin,1,12373,5,9,10,0,18,25
3982,IndiGo,Delhi,Cochin,1,7191,15,5,7,30,13,30
10389,Air India,Kolkata,Banglore,2,14424,15,5,10,0,19,25
9297,Jet Airways,Kolkata,Banglore,1,12739,6,12,14,5,14,35
10486,Air India,Delhi,Cochin,1,8372,15,5,9,0,10,15
7129,IndiGo,Banglore,Delhi,0,3943,15,6,10,30,2,50
628,Jet Airways,Banglore,New Delhi,1,27210,15,3,22,55,6,10
2469,Jet Airways,Delhi,Cochin,1,12347,21,3,19,15,23,35
8047,Jet Airways,Delhi,Cochin,1,14714,6,3,19,45,16,50
7330,Multiple carriers,Delhi,Cochin,1,8073,15,5,7,0,14,0
3877,Jet Airways,Delhi,Cochin,1,11848,3,9,17,25,11,0
9566,Jet Airways,Delhi,Cochin,1,10262,27,6,11,30,7,30
2676,Air India,Kolkata,Banglore,1,11936,21,5,10,0,13,15
9707,Jet Airways,Delhi,Cochin,1,12898,27,5,17,30,25,30
